epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9370908141136169,0.17559628188610077,1e-04,0.8819444179534912,0.43332114815711975
1,0.9413606524467468,0.1540030837059021,1e-04,0.8854166865348816,0.4472366273403168
2,0.9413606524467468,0.17833919823169708,1e-04,0.8680555820465088,0.6095647215843201
3,0.9427839517593384,0.15844251215457916,1e-04,0.8842592835426331,0.5636029839515686
4,0.9612866640090942,0.11686001718044281,5e-05,0.8969907164573669,0.39058205485343933
5,0.9595786929130554,0.11253207176923752,5e-05,0.8912037014961243,0.38804537057876587
6,0.9672644734382629,0.09368708729743958,5e-05,0.9085648059844971,0.33819136023521423
7,0.9695417284965515,0.08290024846792221,5e-05,0.9166666865348816,0.32246896624565125
8,0.9607173204421997,0.10046810656785965,5e-05,0.9155092835426331,0.302407830953598
9,0.9703956842422485,0.08653917163610458,5e-05,0.9131944179534912,0.36890968680381775
10,0.9692570567131042,0.08558060228824615,2.5e-05,0.9131944179534912,0.3242204487323761
11,0.9686877131462097,0.08695843070745468,2.5e-05,0.9120370149612427,0.3264618217945099
12,0.9749501943588257,0.07415280491113663,2.5e-05,0.9224537014961243,0.31618744134902954
13,0.97608882188797,0.07081544399261475,2.5e-05,0.9236111044883728,0.29422494769096375
14,0.9718189835548401,0.067050501704216,2.5e-05,0.9282407164573669,0.23185662925243378
15,0.9743808507919312,0.07303715497255325,2.5e-05,0.9305555820465088,0.2549823820590973
16,0.9789353609085083,0.06074212118983269,1.25e-05,0.9236111044883728,0.2656392455101013
17,0.9809280037879944,0.05757150053977966,1.25e-05,0.9293981194496155,0.2671096622943878
18,0.9800739884376526,0.05957900360226631,1.25e-05,0.9317129850387573,0.2602393329143524
19,0.9817819595336914,0.05688779801130295,6.25e-06,0.9259259104728699,0.29595720767974854
20,0.9800739884376526,0.059575557708740234,6.25e-06,0.9270833134651184,0.25260427594184875
21,0.9780814051628113,0.058572493493556976,6.25e-06,0.9293981194496155,0.25327804684638977
22,0.9812126159667969,0.05481830611824989,3.125e-06,0.9421296119689941,0.24019686877727509
23,0.9817819595336914,0.058926068246364594,3.125e-06,0.9328703880310059,0.2827693223953247
24,0.9815340638160706,0.052262887358665466,3.125e-06,0.9398148059844971,0.25486284494400024
25,0.9803586602210999,0.05685775727033615,3.125e-06,0.9375,0.2369680106639862
26,0.9806433320045471,0.06287690997123718,1.5625e-06,0.9328703880310059,0.26099616289138794
27,0.9789353609085083,0.05337265506386757,1.5625e-06,0.9386574029922485,0.25942665338516235
28,0.9803586602210999,0.050388678908348083,1.5625e-06,0.9409722089767456,0.23752252757549286
29,0.9812126159667969,0.053539104759693146,7.8125e-07,0.9293981194496155,0.26385536789894104
